"ID","Faction","Instance_Id","Supercedes","Title_Lang_enUS","Title_Lang_enGB","Title_Lang_koKR","Title_Lang_frFR","Title_Lang_deDE","Title_Lang_enCN","Title_Lang_zhCN","Title_Lang_enTW","Title_Lang_zhTW","Title_Lang_esES","Title_Lang_esMX","Title_Lang_ruRU","Title_Lang_ptPT","Title_Lang_ptBR","Title_Lang_itIT","Title_Lang_Unk","Title_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Category","Points","Ui_Order","Flags","IconID","Reward_Lang_enUS","Reward_Lang_enGB","Reward_Lang_koKR","Reward_Lang_frFR","Reward_Lang_deDE","Reward_Lang_enCN","Reward_Lang_zhCN","Reward_Lang_enTW","Reward_Lang_zhTW","Reward_Lang_esES","Reward_Lang_esMX","Reward_Lang_ruRU","Reward_Lang_ptPT","Reward_Lang_ptBR","Reward_Lang_itIT","Reward_Lang_Unk","Reward_Lang_Mask","Minimum_Criteria","Shares_Criteria"
"2960","-1","603","0","","","","","碎石滚滚（25人）","","","","","","","","","","","","16712190","","","","","在至少出现25个碎石的情况下击败科隆加恩（25人）。","","","","","","","","","","","","16712190","14962","10","33","0","2380","","","","","","","","","","","","","","","","","2113864172","0","0"
"3676","1","-1","0","","","","","银色挚友","","","","","","","","","","","","16712190","","","","","在银色盟约阵营中达到崇拜声望，并获得在银色锦标赛中代表一座主城出战的资格。","","","","","","","","","","","","16712190","14941","10","33","0","2383","","","","","解锁银色锦标赛中的银色盟约日常任务。","","","","","","","","","","","","16712190","0","0"
"4044","-1","-1","0","","","","","完成十字军试炼的次数（10人）","","","","","","","","","","","","16712190","","","","","完成十字军试炼的次数（10人）","","","","","","","","","","","","16712190","15021","0","33","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4404","-1","249","0","","","","","深呼吸之谜（10人）","","","","","","","","","","","","16712190","","","","","在无人受到深呼吸伤害的情况下击败奥妮克希亚（10人）。","","","","","","","","","","","","16712190","14922","10","33","0","2128","","","","","","","","","","","","","","","","","16712172","0","0"
"4407","-1","249","0","","","","","深呼吸之谜（25人）","","","","","","","","","","","","16712190","","","","","在无人受到深呼吸伤害的情况下击败奥妮克希亚（25人）。","","","","","","","","","","","","16712190","14923","10","33","0","2128","","","","","","","","","","","","","","","","","16712172","0","0"
"4646","-1","-1","0","","","","","杀死烂肠（普通难度10人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死烂肠（普通难度10人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","33","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"229","-1","-1","0","","","","","恐怖收割者","","","","","","","","","","","","16712190","","","","","在任意战场的一场战斗中，获得30个荣誉击杀。","","","","","","","","","","","","16712190","95","10","34","0","1933","","","","","","","","","","","","","","","","","16712174","1","0"
"559","-1","-1","0","","","","","需求","","","","","","","","","","","","16712190","","","","","在掷需求骰子决定物品等级高于185的精良或更高品质物品归属时，以100点获胜。","","","","","","","","","","","","16712190","92","10","34","0","2801","","","","","","","","","","","","","","","","","16712174","0","0"
"691","-1","-1","0","","","","","祖阿曼","","","","","","","","","","","","16712190","","","","","击败祖阿曼的祖尔金。","","","","","","","","","","","","16712190","14805","10","34","0","3630","","","","","","","","","","","","","","","","","16712174","1","0"
"1363","-1","533","0","","","","","杀死迈克斯纳（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死迈克斯纳（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","34","1","1899","","","","","","","","","","","","","","","","","2080309740","0","0"
"1426","-1","-1","0","","","","","服务器第一！宗师级剥皮技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点剥皮技能。","","","","","","","","","","","","16712190","81","0","34","256","736","","","","","","","","","","","","","","","","","16712174","0","0"
"2153","-1","608","0","","","","","虚空之舞","","","","","","","","","","","","16712190","","","","","在不杀死任何虚空斥候的情况下，击败紫罗兰监狱中的湮灭者祖拉玛特（英雄难度）。","","","","","","","","","","","","16712190","14921","10","34","0","2242","","","","","","","","","","","","","","","","","2130641388","0","0"
"3006","-1","603","0","","","","","疯狂的猫咪女王（10人）","","","","","","","","","","","","16712190","","","","","在不摧毁圣所警卫的情况下击败欧尔莉亚（10人）。","","","","","","","","","","","","16712190","14961","10","34","0","3870","","","","","","","","","","","","","","","","","2080309740","0","0"
"3007","-1","603","0","","","","","疯狂的猫咪女王（25人）","","","","","","","","","","","","16712190","","","","","在不摧毁圣所警卫的情况下击败欧尔莉亚（25人）。","","","","","","","","","","","","16712190","14962","10","34","0","3870","","","","","","","","","","","","","","","","","2080309740","0","0"
"3677","0","-1","0","","","","","夺日者","","","","","","","","","","","","16712190","","","","","在夺日者阵营中达到崇拜声望，并获得在银色锦标赛中代表一座主城出战的资格。","","","","","","","","","","","","16712190","14941","10","34","0","3976","","","","","解锁银色锦标赛中的夺日者日常任务。","","","","","","","","","","","","16712190","0","0"
"4016","-1","-1","0","","","","","地、风和火（10人）","","","","","","","","","","","","16712190","","","","","在60秒内连续击杀岩石看守者阿尔卡冯、风暴看守者埃玛尔隆和火焰看守者科拉隆（10人）。","","","","","","","","","","","","16712190","14922","10","34","0","2603","","","","","","","","","","","","","","","","","16712172","0","0"
"4017","-1","-1","0","","","","","地、风和火（25人）","","","","","","","","","","","","16712190","","","","","在60秒内连续击杀岩石看守者阿尔卡冯、风暴看守者埃玛尔隆和火焰看守者科拉隆（25人）。","","","","","","","","","","","","16712190","14923","10","34","0","2603","","","","","","","","","","","","","","","","","16712172","0","0"
"4045","-1","-1","0","","","","","完成大十字军试炼的次数（10人）","","","","","","","","","","","","16712190","","","","","完成大十字军试炼的次数（10人）","","","","","","","","","","","","16712190","15021","0","34","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4665","-1","-1","0","","","","","杀死烂肠（英雄难度10人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死烂肠（英雄难度10人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","34","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"692","-1","-1","0","","","","","格鲁尔的巢穴","","","","","","","","","","","","16712190","","","","","击败格鲁尔的巢穴中的屠龙者格鲁尔。","","","","","","","","","","","","16712190","14805","10","35","0","3628","","","","","","","","","","","","","","","","","16712174","1","0"
"714","0","-1","0","","","","","征服者","","","","","","","","","","","","16712190","","","","","在战歌峡谷、阿拉希盆地和奥特兰克山谷中达到崇拜声望。","","","","","","","","","","","","16712190","95","20","35","0","2563","","","","","头衔奖励：征服者","","","","","","","","","","","","16712190","0","0"
"1165","-1","-1","0","","","","","我的背包是“巨无霸”","","","","","","","","","","","","16712190","","","","","装备哈莉丝·西尔顿的“巨无霸”背包。","","","","","","","","","","","","16712190","92","10","35","0","2989","","","","","","","","","","","","","","","","","16712174","0","0"
"1365","-1","533","0","","","","","杀死药剂师诺斯（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死药剂师诺斯（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","35","1","2997","","","","","","","","","","","","","","","","","2080309740","0","0"
"1427","-1","-1","0","","","","","服务器第一！宗师级裁缝技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点裁缝技能。","","","","","","","","","","","","16712190","81","0","35","256","341","","","","","","","","","","","","","","","","","16712174","0","0"
"1864","-1","604","0","","","","","什么味道？","","","","","","","","","","","","16712190","","","","","在受到野性残渣效果影响的状态下，击败古达克的迦尔达拉（英雄难度）。","","","","","","","","","","","","16712190","14921","10","35","0","3299","","","","","","","","","","","","","","","","","2080309740","0","0"
"3076","-1","603","0","","","","","九命猫（10人）","","","","","","","","","","","","16712190","","","","","在击败欧尔莉亚的同时击败野性防御者（10人）。","","","","","","","","","","","","16712190","14961","10","35","0","836","","","","","","","","","","","","","","","","","2113864172","0","0"
"3077","-1","603","0","","","","","九命猫（25人）","","","","","","","","","","","","16712190","","","","","在击败欧尔莉亚的同时击败野性防御者（25人）。","","","","","","","","","","","","16712190","14962","10","35","0","836","","","","","","","","","","","","","","","","","2113864172","0","0"
"4046","-1","-1","0","","","","","完成十字军试炼的次数（25人）","","","","","","","","","","","","16712190","","","","","完成十字军试炼的次数（25人）","","","","","","","","","","","","16712190","15021","0","35","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4596","-1","-1","0","","","","","颅中剑","","","","","","","","","","","","16712190","","","","","找回遗失的奎尔德拉剑柄，从剑冢中拔出奎尔德拉，将其重铸，随后在太阳之井中进行净化，而它将成为你不辞辛苦的奖励。","","","","","","","","","","","","16712190","14941","10","35","0","4143","","","","","","","","","","","","","","","","","16712188","1","0"
"4666","-1","-1","0","","","","","杀死烂肠（普通难度25人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死烂肠（普通难度25人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","35","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"4815","-1","-1","0","","","","","暮光毁灭者（25人）","","","","","","","","","","","","16712190","","","","","击败红玉圣殿的海里昂（25人）。","","","","","","","","","","","","16712190","14923","10","35","0","164","","","","","","","","","","","","","","","","","16712172","0","0"
"4817","-1","-1","0","","","","","暮光毁灭者（10人）","","","","","","","","","","","","16712190","","","","","击败红玉圣殿的海里昂（10人）。","","","","","","","","","","","","16712190","14922","10","35","0","164","","","","","","","","","","","","","","","","","16712172","0","0"
"693","-1","-1","0","","","","","玛瑟里顿的巢穴","","","","","","","","","","","","16712190","","","","","击败玛瑟里顿的巢穴中的玛瑟里顿。","","","","","","","","","","","","16712190","14805","10","36","0","3640","","","","","","","","","","","","","","","","","16712174","1","0"
"907","1","-1","0","","","","","审判者","","","","","","","","","","","","16712190","","","","","在战歌峡谷、阿拉希盆地和奥特兰克山谷中达到崇拜声望。","","","","","","","","","","","","16712190","95","20","36","0","2924","","","","","头衔奖励：审判者","","","","","","","","","","","","16712190","0","0"
